path,name,extension,size,mime_type,modified_time,wikilinks
knowledge_base/BioFirm/biofirm_framework.md,biofirm_framework.md,.md,53708,text/markdown,2025-02-12T06:50:02.178189,mathematics/variational_methods_advanced|systems/error_management|mathematics/adaptive_control|systems/distributed_systems|systems/service_architecture|mathematics/variational_bayes|mathematics/sheaf_theory|systems/habitat_management|systems/resilience_engineering|cognitive/decision_making|cognitive/parameter_learning|systems/adaptive_management|mathematics/natural_gradients|BioFirm/ecological_active_inference|mathematics/topology|cognitive/action_selection|cognitive/memory_systems|mathematics/variational_methods|mathematics/convex_optimization|cognitive/error_correction|mathematics/topos_theory|systems/economic_environmental_interface|mathematics/uncertainty_quantification|systems/deployment_patterns|cognitive/hebbian_learning|systems/multi_scale_integration|mathematics/monte_carlo|algorithms/learning|cognitive/free_energy_principle|mathematics/adaptive_systems|cognitive/attention_mechanisms|systems/documentation_patterns|systems/socio_technical_systems|mathematics/network_theory|BioFirm/active_inference_connections|mathematics/bayesian_inference|systems/climate_mitigation|mathematics/statistical_manifolds|systems/resource_efficiency|systems/Resilience_Thinking|systems/performance_optimization|mathematics/multi_objective_control|mathematics/stochastic_gradients|systems/integration_advances|systems/innovation_systems|systems/multi_temporal_analysis|cognitive/structure_learning|mathematics/statistical_foundations|mathematics/monte_carlo_methods|mathematics/advanced_inference|mathematics/trade_off_analysis|software/data|systems/cultural_ecological_dynamics|cognitive/predictive_coding|systems/network_theory|mathematics/information_theory#uncertainty|cognitive/collective_behavior|mathematics/functorial_dynamics|systems/vulnerability_assessment|mathematics/graphical_models|systems/cultural_evolution|systems/value_networks|cognitive/inference_engines|systems/governance|systems/security_patterns|mathematics/pareto_optimization|systems/adaptive_timesteps|mathematics/bifurcation_theory|mathematics/precision_matrices|systems/transformation_pathways|mathematics/markov_blankets|systems/biodiversity|mathematics/causal_inference|systems/self_organization|cognitive/hierarchical_processing|cognitive/hierarchical_learning|mathematics/control_theory|mathematics/state_space_theory|mathematics/variational_free_energy|mathematics/optimization_theory|mathematics/information_visualization|cognitive/bayesian_brain|cognitive/advanced_learning|algorithms/optimization|systems/cross_scale_dynamics|systems/social_networks|mathematics/utility_theory|Active_Inference/Bioregional_State_Space|software/realtime|mathematics/differential_geometry|mathematics/markov_processes|systems/version_control|cognitive/belief_updating|systems/system_health|cognitive/belief_initialization|mathematics/policy_gradients|mathematics/stability_theory|software/distributed|mathematics/risk_theory|mathematics/path_integral_theory|mathematics/temporal_analysis|systems/ecosystem_services|mathematics/lie_groups|systems/integration_patterns|cognitive/complex_systems_biology|cognitive/active_inference_implementation|systems/resource_management|mathematics/attractor_dynamics|cognitive/precision_weighting|systems/knowledge_systems|cognitive/learning_mechanisms|cognitive/adaptation|mathematics/entropy|BioFirm/socioeconomic_active_inference|mathematics/optimal_control|systems/economic_systems|mathematics/performance_analysis|mathematics/sensor_fusion|mathematics/compositional_systems|systems/species_protection|mathematics/information_theory|mathematics/chaos_theory|mathematics/probability_spaces|cognitive/complex_adaptive_systems|systems/systems_theory|mathematics/algebraic_topology|mathematics/belief_propagation|mathematics/error_minimization|systems/stability_theory|systems/micro_macro_bridging|BioFirm_Framework|mathematics/data_processing|systems/load_balancing|systems/feedback_systems|systems/ecological_social_coupling|mathematics/importance_sampling|mathematics/dynamical_systems|systems/resource_dynamics|mathematics/measure_theory|mathematics/probability_theory|systems/testing_framework|systems/temporal_hierarchies|mathematics/information_geometry|mathematics/variational_inference|mathematics/natural_gradient_descent|systems/network_dynamics|mathematics/category_theory|mathematics/policy_selection|systems/recovery_patterns|systems/Social-Ecological_Systems|software/integration|mathematics/expected_free_energy|systems/circular_economics|cognitive/active_inference|biofirm_framework|cognitive/perceptual_inference|systems/ecosystem_dynamics|mathematics/gradient_methods|algorithms/inference|cognitive/learning_theory|mathematics/constraint_satisfaction|mathematics/policy_optimization|cognitive/distributed_cognition|cognitive/meta_learning|mathematics/fisher_information|cognitive/adaptive_systems|mathematics/uncertainty_resolution|mathematics/manifold_theory|cognitive/prediction_error|mathematics/factor_graphs|systems/emergence|cognitive/neural_plasticity|systems/hierarchical_systems|mathematics/stochastic_processes|mathematics/spatial_statistics|algorithms/control|systems/event_driven_systems|mathematics/optimal_transport|systems/climate_adaptation|mathematics/value_functions|mathematics/variational_calculus|systems/nested_networks|mathematics/stochastic_differential_equations|mathematics/optimization_advances|systems/genetic_diversity
knowledge_base/BioFirm/active_inference_connections.md,active_inference_connections.md,.md,9630,text/markdown,2025-02-11T08:56:46.768163,mathematics/measure_theory|mathematics/information_geometry|cognitive/predictive_coding|systems/complex_systems|cognitive/active_inference#Markov_Blankets|mathematics/category_theory|cognitive/complex_systems_biology|BioFirm_Active_Inference_Integration|mathematics/policy_selection|cognitive/swarm_intelligence|cognitive/predictive_processing|cognitive/parameter_learning|systems/adaptive_management|systems/Social-Ecological_Systems|cognitive/adaptive_control|systems/adaptive_capacity|mathematics/expected_free_energy|cognitive/action_selection|cognitive/distributed_learning|cognitive/active_inference|cognitive/perceptual_inference|mathematics/variational_methods|cognitive/predictive_perception|cognitive/collective_intelligence|cognitive/social_cognition_detailed|mathematics/information_theory#Surprise|cognitive/learning_mechanisms|systems/systems_theory#Boundaries|cognitive/hierarchical_processing|systems/cross_scale_integration|cognitive/hierarchical_models|systems/temporal_integration|cognitive/emergence_self_organization|cognitive/meta_learning|mathematics/state_space_theory|cognitive/free_energy_principle|mathematics/variational_free_energy|systems/transformation_theory|systems/emergence|systems/recovery_dynamics|systems/resilience_patterns|mathematics/differential_geometry|mathematics/information_theory|cognitive/belief_propagation|systems/domain_integration|mathematics/efe_components|cognitive/transfer_learning|cognitive/social_cognition|cognitive/belief_initialization|cognitive/structure_learning|mathematics/statistical_foundations|mathematics/probability_theory|mathematics/path_integral_theory
knowledge_base/BioFirm/bioregional_state_space.md,bioregional_state_space.md,.md,15883,text/markdown,2025-02-11T08:57:02.904732,State_Space_Implementation|Social_Learning|Active_Inference/Environmental_States|Rights_Distribution|Federation_Implementation|Income_Diversity|Economic_Variables|Social_State|Extreme_Events|Material_Flows|Carbon_Fluxes|Biodiversity|System_Integration|Markov_Blanket_Implementation|Economic_Security|Active_Inference/Federated_Learning|Resource_Efficiency|Soil_Carbon|Local_Scale_Markov_Blanket|Active_Inference/Sensory_States|Regulating_Services|Response_Diversity|Network_Metrics|Monitoring_Systems|Indicator_Species|Free_Energy_Implementation|Adaptation_Strategies|cognitive/predictive_coding|Cultural_Services|Land_Cover_Change|Intergenerational_Transfer|Supporting_Services|Performance_Metrics|Resource_Governance|Active_Inference/Collective_Intelligence|Active_Inference/Information_Flow|Participation_Metrics|Social_Resilience|mathematics/markov_blankets|Stewardship_Practices|Investment_Levels|Impact_Reduction|cognitive/hierarchical_processing|Active_Inference/Cross_Scale_Coupling|Active_Inference/Internal_States|Knowledge_Application|Species_Richness|Economic_State|Active_Inference/Free_Energy_Principle|Active_Inference/Bioregional_State_Space|State_Aggregation_Implementation|Local_Scale_Implementation|Active_Inference/Climate_States|Habitat_Fragmentation|Innovation_Adoption|Ecological_State|Species_Diversity|Natural_Capital|Ecological_Corridors|Management_Approaches|Active_Inference/Distributed_Systems|Ecosystem_Services|Practice_Preservation|Spatial_Distribution|systems/complex_systems|Active_Inference/Network_Theory|Temporal_Trends|System_Stability|Regional_Scale_Markov_Blanket|Functional_Diversity|Knowledge_Sharing|Use_Optimization|Seasonal_Variation|Landscape_Scale_Markov_Blanket|Seasonal_Patterns|Service_Pricing|Active_Inference/Scale_Specific_Representations|Precipitation_Intensity|Ecological_Variables|Active_Inference/Social_States|Event_Intensity|Conflict_Resolution|Regional_Scale_Implementation|Inference_Process_Implementation|Learning_Implementation|Benefit_Distribution|Resource_Cycling|Sustainable_Livelihoods|Surface_Reflectivity|Genetic_Diversity|Drought_Indices|Active_Inference/Adaptive_Systems|Active_Inference/Markov_Blankets|Active_Inference/External_States|Bioregional_State|Adaptive_Capacity|Active_Inference/Economic_States|Active_Inference/Active_States|mathematics/variational_inference|mathematics/information_geometry|Climate_Variables|Functional_Groups|Active_Inference/Emergence|Albedo|Active_Inference/Hierarchical_Models|Ecological_Integrity|cognitive/active_inference|Ecological_Resilience|Precipitation_Regimes|Climate_State|Carbon_Storage|Decision_Processes|Update_Rules_Implementation|Policy_Selection_Implementation|Temperature_Patterns|Recovery_Patterns|Community_Engagement|Landscape_Scale_Implementation|Resource_Access|Waste_Reduction|Taxonomic_Groups|systems/hierarchical_systems|Disturbance_Response|Social_Networks|Event_Classification|Habitat_Connectivity|Social_Variables|Biomass_Pools|Green_Infrastructure|Ecosystem_Valuation|Social_Ecological_Systems|Traditional_Knowledge|Circular_Economy
knowledge_base/BioFirm/core/state_spaces.py,state_spaces.py,.py,6360,text/x-python,2025-02-11T08:13:58.107460,
knowledge_base/BioFirm/core/observation.py,observation.py,.py,7737,text/x-python,2025-02-11T08:19:23.835576,
knowledge_base/BioFirm/core/transition.py,transition.py,.py,8546,text/x-python,2025-02-11T08:19:23.838909,
knowledge_base/BioFirm/core/stewardship.py,stewardship.py,.py,16100,text/x-python,2025-02-11T08:19:23.838909,
knowledge_base/BioFirm/visualization/plotting.py,plotting.py,.py,11943,text/x-python,2025-02-11T08:19:23.838909,
knowledge_base/BioFirm/config/example_config.yaml,example_config.yaml,.yaml,4096,,2025-02-11T08:19:23.892242,
src/__init__.py,__init__.py,.py,344,text/x-python,2025-02-07T08:16:51.869682,
src/__pycache__/__init__.cpython-310.pyc,__init__.cpython-310.pyc,.pyc,555,application/x-python-code,2025-02-07T08:16:51.869682,
src/analysis/__init__.py,__init__.py,.py,91,text/x-python,2025-02-07T08:16:51.869682,
src/models/__init__.py,__init__.py,.py,149,text/x-python,2025-02-07T08:16:51.869682,
src/models/__pycache__/__init__.cpython-310.pyc,__init__.cpython-310.pyc,.pyc,267,application/x-python-code,2025-02-07T08:16:51.869682,
src/models/active_inference/base.py,base.py,.py,5725,text/x-python,2025-02-07T08:16:51.869682,
src/models/active_inference/__init__.py,__init__.py,.py,431,text/x-python,2025-02-07T09:24:02.843165,
src/models/active_inference/dispatcher.py,dispatcher.py,.py,13008,text/x-python,2025-02-07T09:24:02.843165,
src/models/active_inference/homeostatic.py,homeostatic.py,.py,7883,text/x-python,2025-02-07T11:09:25.882637,
src/models/active_inference/__pycache__/base.cpython-310.pyc,base.cpython-310.pyc,.pyc,6099,application/x-python-code,2025-02-07T08:16:51.869682,
src/models/active_inference/__pycache__/__init__.cpython-310.pyc,__init__.cpython-310.pyc,.pyc,522,application/x-python-code,2025-02-11T08:01:12.998552,
src/models/active_inference/config_examples/continuous_sampling.yaml,continuous_sampling.yaml,.yaml,708,,2025-02-07T09:24:02.843165,
src/models/active_inference/config_examples/discrete_variational.yaml,discrete_variational.yaml,.yaml,595,,2025-02-07T09:24:02.843165,
src/models/active_inference/docs/active_inference_dispatcher.md,active_inference_dispatcher.md,.md,5114,text/markdown,2025-02-07T09:24:02.843165,Hierarchical Policies|Sampling Based Inference|Active Inference Algorithms|Continuous Sampling Config|Free Energy Principle|The Free-Energy Principle|Variational Inference|ActiveInferenceDispatcher|Discrete Variational Config|Numerical Stability|Mean Field Inference|Active Inference Theory|Policy Types|Expected Free Energy|MCMC Methods|Matrix Operations|Precision Updates|Policy Inference|Neural Implementation|Debugging Tips|Active Inference|Variational Bayes|Particle Filtering|Performance Optimization|Discrete Active Inference|Belief Updates|Advanced Sampling|GPU Support|Configuration Examples|InferenceConfig
src/models/active_inference/docs/dispatcher.md,dispatcher.md,.md,4927,text/markdown,2025-02-07T09:24:02.843165,Hierarchical Implementation|Implementation Architecture|GPU Acceleration|Method Specifications|Advanced Methods|ActiveInferenceDispatcher|Precision Adaptation|Belief Update Methods|Implementation Mapping|Usage Examples|Configuration Guide|InferenceMethod|Configuration System|Optimization|API Documentation|Performance Guidelines|Matrix Operations|Debugging Strategies|Free Energy Components|Visualization Tools|Active Inference Model|Policy Inference Methods|Belief Update Implementation|InferenceConfig|Stability Guidelines|Custom Policy Implementation
src/models/matrices/matrix_ops.py,matrix_ops.py,.py,5094,text/x-python,2025-02-07T08:16:51.869682,
src/models/matrices/__pycache__/matrix_ops.cpython-310.pyc,matrix_ops.cpython-310.pyc,.pyc,6159,application/x-python-code,2025-02-07T08:16:51.869682,
src/utils/__init__.py,__init__.py,.py,194,text/x-python,2025-02-07T08:16:51.869682,
src/utils/create_node.py,create_node.py,.py,3665,text/x-python,2025-02-07T08:16:51.869682,
src/utils/matrix_utils.py,matrix_utils.py,.py,3669,text/x-python,2025-02-07T08:16:51.869682,
src/utils/__pycache__/__init__.cpython-310.pyc,__init__.cpython-310.pyc,.pyc,388,application/x-python-code,2025-02-07T08:16:51.869682,
src/utils/__pycache__/matrix_utils.cpython-310.pyc,matrix_utils.cpython-310.pyc,.pyc,3293,application/x-python-code,2025-02-07T08:16:51.869682,
src/utils/visualization/network_viz.py,network_viz.py,.py,6052,text/x-python,2025-02-07T08:16:51.869682,
src/visualization/__init__.py,__init__.py,.py,98,text/x-python,2025-02-07T08:16:51.869682,
src/visualization/matrix_plots.py,matrix_plots.py,.py,13095,text/x-python,2025-02-07T08:16:51.869682,
src/visualization/__pycache__/__init__.cpython-310.pyc,__init__.cpython-310.pyc,.pyc,288,application/x-python-code,2025-02-07T08:16:51.869682,
src/visualization/__pycache__/matrix_plots.cpython-310.pyc,matrix_plots.cpython-310.pyc,.pyc,10633,application/x-python-code,2025-02-07T08:16:51.869682,
templates/node_templates/agent_template.md,agent_template.md,.md,1265,text/markdown,2025-02-07T08:16:51.869682,relationship_links|action_links|goal_links|observation_links|belief_links
templates/node_templates/belief_template.md,belief_template.md,.md,1429,text/markdown,2025-02-07T08:16:51.869682,evidence_links|belief_dependencies|influence_links|source_links
tests/.coverage,.coverage,,53248,,2025-02-07T08:16:51.869682,
tests/conftest.py,conftest.py,.py,2894,text/x-python,2025-02-07T08:16:51.873015,
tests/run_tests.py,run_tests.py,.py,2646,text/x-python,2025-02-07T08:16:51.873015,
